Crop,Season,State,Area,Annual_Rainfall,Avg_Temperature,humidity_pct,soil_N_kg_sq_foot,soil_P_kg_sq_foot,soil_K_kg_sq_foot
Gram,2,3,8645788111.488,1353.9,25.975,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Groundnut,1,3,50375100.672000006,1353.9,25.975,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Masoor,2,3,18410269430.848,1353.9,25.975,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Moong(Green Gram),1,3,903953195.3920001,1353.9,25.975,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Moong(Green Gram),2,3,2679567854.9760003,1353.9,25.975,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Moong(Green Gram),3,3,19522827209.792,1353.9,25.975,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Onion,4,3,1565610767.68,1353.9,25.975,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Peas & beans (Pulses),2,3,2555352328.96,1353.9,25.975,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Potato,4,3,15286152076.352001,1353.9,25.975,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Sweet potato,4,3,489865562.304,1353.9,25.975,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Turmeric,4,3,300205461.056,1353.9,25.975,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Urad,1,3,2604758677.696,1353.9,25.975,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Arhar/Tur,1,4,5630278612.928,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Coriander,4,4,426035573.632,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Dry chillies,4,4,698147228.544,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Garlic,4,4,97951584.64,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Ginger,4,4,138962083.264,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Gram,2,4,22033832227.904003,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Groundnut,1,4,3909236979.072,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Masoor,2,4,1940087210.496,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Moong(Green Gram),1,4,1055293775.616,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Moong(Green Gram),2,4,882317735.488,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Onion,4,4,478025260.864,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Peas & beans (Pulses),2,4,1862909972.9280002,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Potato,4,4,1100932755.7120001,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Sweet potato,4,4,286858212.16,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Turmeric,4,4,72979312.51200001,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Urad,1,4,12449861685.952002,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Urad,2,4,605039403.584,1643.7,26.552,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Arhar/Tur,1,5,14423639.936,962.3,25.183,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Gram,2,5,4520842.368000001,962.3,25.183,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Potato,4,5,6673624.448000001,962.3,25.183,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,1,7,31936522156.800003,902.5,26.757,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Banana,4,7,3035422732.8,902.5,26.757,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Dry chillies,4,7,979515846.4000001,902.5,26.757,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Garlic,4,7,2917019718.4,902.5,26.757,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Gram,2,7,16102809958.400002,902.5,26.757,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Groundnut,1,7,205892078131.2,902.5,26.757,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Groundnut,3,7,9752102822.400002,902.5,26.757,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Moong(Green Gram),1,7,22259766707.2,902.5,26.757,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Onion,4,7,5285080006.400001,902.5,26.757,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Potato,4,7,3336812224.0,902.5,26.757,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Urad,1,7,11571203680.0,902.5,26.757,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Arhar/Tur,1,8,2777842356.928,592.3,25.435,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Banana,4,8,5597233.408000001,592.3,25.435,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Dry chillies,4,8,144451677.56800002,592.3,25.435,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Gram,2,8,13222925730.880001,592.3,25.435,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Groundnut,1,8,165548941.95200002,592.3,25.435,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Masoor,2,8,674251347.4560001,592.3,25.435,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Moong(Green Gram),1,8,2714120007.36,592.3,25.435,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Onion,4,8,357254186.176,592.3,25.435,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Peas & beans (Pulses),2,8,106993269.376,592.3,25.435,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Potato,4,8,1132471013.184,592.3,25.435,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Sweet potato,4,8,8288211.008,592.3,25.435,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Urad,1,8,260378992.576,592.3,25.435,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Arhar/Tur,1,11,2421886298.3462405,1258.3,23.404,62.4,0.0006085149355578037,0.00026198658294244374,0.00044500557882776794
Gram,2,11,1631293225.33184,1258.3,23.404,62.4,0.0006085149355578037,0.00026198658294244374,0.00044500557882776794
Masoor,2,11,752785914.12544,1258.3,23.404,62.4,0.0006085149355578037,0.00026198658294244374,0.00044500557882776794
Onion,4,11,122491147.56992,1258.3,23.404,62.4,0.0006085149355578037,0.00026198658294244374,0.00044500557882776794
Potato,2,11,1006429927.9641602,1258.3,23.404,62.4,0.0006085149355578037,0.00026198658294244374,0.00044500557882776794
Potato,5,11,1418077382.56448,1258.3,23.404,62.4,0.0006085149355578037,0.00026198658294244374,0.00044500557882776794
Arhar/Tur,1,14,33496750969.280003,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Banana,4,14,1720611077.44,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Coriander,4,14,13462853293.696001,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Dry chillies,4,14,5253864666.240001,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Garlic,4,14,3569097410.432,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Ginger,1,14,545407339.968,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Gram,2,14,299797401212.736,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Groundnut,1,14,23072764859.712,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Masoor,2,14,1829864.7680000002,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Moong(Green Gram),1,14,76316124.736,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Moong(Green Gram),2,14,1399308.3520000002,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Onion,4,14,3332291381.632,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Peas & beans (Pulses),2,14,538195.52,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Potato,4,14,5010169734.784,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Sweet potato,4,14,411289016.384,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Turmeric,4,14,70503613.12,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Urad,1,14,65754145295.104004,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Urad,2,14,612789419.072,1163.0,25.823,90.5,0.0009522561968652655,0.00016165129585810357,0.0002136770002722059
Arhar/Tur,1,15,112622794515.20001,1037.4,26.198,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Banana,4,15,6210776300.8,1037.4,26.198,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Gram,2,15,85594615500.8,1037.4,26.198,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,1,15,34885833606.4,1037.4,26.198,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,3,15,5887858988.8,1037.4,26.198,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Moong(Green Gram),1,15,75358136710.40001,1037.4,26.198,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Onion,4,15,14382952354.688002,1037.4,26.198,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Urad,1,15,64658809772.8,1037.4,26.198,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,1,16,4305564.16,687.7,21.462,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Banana,4,16,209896252.8,687.7,21.462,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Cashewnut,4,16,34982708.800000004,687.7,21.462,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Dry chillies,4,16,1441287602.5600002,687.7,21.462,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Ginger,1,16,156076700.8,687.7,21.462,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Onion,4,16,104409930.88000001,687.7,21.462,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Peas & beans (Pulses),1,16,428403633.92,687.7,21.462,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Sweet potato,4,16,10979188.608000001,687.7,21.462,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Tapioca,4,16,26156302.272,687.7,21.462,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Turmeric,4,16,59201507.2,687.7,21.462,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,1,18,6565985.3440000005,2499.5,21.852,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,2,18,22711850.944000002,2499.5,21.852,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Gram,1,18,2475699.392,2499.5,21.852,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Gram,2,18,2475699.392,2499.5,21.852,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Masoor,2,18,1184030.144,2499.5,21.852,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Moong(Green Gram),1,18,2583338.4960000003,2499.5,21.852,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Moong(Green Gram),2,18,4736120.576,2499.5,21.852,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Peas & beans (Pulses),1,18,17760452.16,2499.5,21.852,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Peas & beans (Pulses),2,18,37243129.984000005,2499.5,21.852,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Potato,4,18,39072994.752000004,2499.5,21.852,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Tapioca,4,18,14961835.456,2499.5,21.852,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,1,19,807293280.0,1709.8,20.322,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Gram,2,19,161458656.0,1709.8,20.322,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,1,19,215278208.0,1709.8,20.322,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Masoor,2,19,269097760.0,1709.8,20.322,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Moong(Green Gram),1,19,215278208.0,1709.8,20.322,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Peas & beans (Pulses),1,19,147465572.48000002,1709.8,20.322,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Peas & beans (Pulses),2,19,736251471.36,1709.8,20.322,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Potato,4,19,550035821.44,1709.8,20.322,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,1,20,14697043260.160002,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Coriander,4,20,2046219367.0400002,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Dry chillies,4,20,8077238364.160001,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Garlic,4,20,1167884278.4,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Ginger,1,20,1666253329.92,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Gram,2,20,3075249201.28,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Groundnut,1,20,8307155490.304001,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Masoor,2,20,630765149.44,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Moong(Green Gram),1,20,27691343534.144,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Onion,4,20,2857818211.2000003,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Potato,4,20,786088376.5120001,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Sweet potato,4,20,5062267061.12,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Turmeric,4,20,2559657893.1200004,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Urad,1,20,14638272309.376001,1648.2,26.336,83.3,0.00018301899588532417,4.366443049040729e-05,0.0006044779825954995
Arhar/Tur,1,22,1044099308.8000001,451.7,25.392,65.0,0.0008844369750397392,0.00037997344831014007,0.0002605785418817552
Gram,2,22,645834624.0,451.7,25.392,65.0,0.0008844369750397392,0.00037997344831014007,0.0002605785418817552
Groundnut,1,22,473612057.6,451.7,25.392,65.0,0.0008844369750397392,0.00037997344831014007,0.0002605785418817552
Masoor,2,22,387500774.40000004,451.7,25.392,65.0,0.0008844369750397392,0.00037997344831014007,0.0002605785418817552
Moong(Green Gram),1,22,2034379065.6000001,451.7,25.392,65.0,0.0008844369750397392,0.00037997344831014007,0.0002605785418817552
Urad,1,22,559723340.8000001,451.7,25.392,65.0,0.0008844369750397392,0.00037997344831014007,0.0002605785418817552
Arhar/Tur,1,27,38800344901.568,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Gram,2,27,83063159052.92801,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Groundnut,1,27,9164716231.872,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Masoor,2,27,61568706375.16801,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Moong(Green Gram),1,27,3791802716.6080003,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Moong(Green Gram),3,27,3667264273.28,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Onion,2,27,945178972.2240001,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Onion,3,27,1226009394.5600002,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Peas & beans (Pulses),2,27,42970391429.632,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Potato,4,27,47554525590.784004,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Turmeric,4,27,95475885.24800001,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Urad,1,27,61018024719.104004,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Urad,3,27,6215189504.064,1075.6,25.837,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Arhar/Tur,1,28,211187922.048,1734.3,18.824,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Garlic,4,28,295684618.688,1734.3,18.824,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Gram,2,28,82451553.664,1734.3,18.824,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
